kmer_start	kmer_end	n_enriched	n_depleted	group_JW	series_id	gene_start	gene_end	gene	group	kmer	region	series_id_2	series_id_3
23537	23551	0	15	dep_ex	23537	21563	25384	S	C	all	pc	1303	3
23538	23552	0	15	dep_ex	23538	21563	25384	S	C	all	pc	1304	3
23539	23553	0	15	dep_ex	23539	21563	25384	S	C	all	pc	1305	3
23540	23554	0	15	dep_ex	23540	21563	25384	S	C	all	pc	1306	3
23541	23555	0	15	dep_ex	23541	21563	25384	S	C	all	pc	1307	3
23542	23556	0	15	dep_ex	23542	21563	25384	S	C	all	pc	1308	3
23543	23557	0	15	dep_ex	23543	21563	25384	S	C	all	pc	1309	3
23544	23558	0	15	dep_ex	23544	21563	25384	S	C	all	pc	1310	3
23545	23559	0	15	dep_ex	23545	21563	25384	S	C	all	pc	1311	3
23546	23560	0	15	dep_ex	23546	21563	25384	S	C	all	pc	1312	3
23547	23561	0	15	dep_ex	23547	21563	25384	S	C	all	pc	1313	3
23548	23562	0	15	dep_ex	23548	21563	25384	S	C	all	pc	1314	3
23549	23563	0	15	dep_ex	23549	21563	25384	S	C	all	pc	1315	3
23550	23564	0	15	dep_ex	23550	21563	25384	S	C	all	pc	1316	3
23551	23565	0	15	dep_ex	23551	21563	25384	S	C	all	pc	1317	3
23552	23566	0	15	dep_ex	23552	21563	25384	S	C	all	pc	1318	3
23553	23567	0	15	dep_ex	23553	21563	25384	S	C	all	pc	1319	3
23554	23568	0	15	dep_ex	23554	21563	25384	S	C	all	pc	1320	3
23555	23569	0	15	dep_ex	23555	21563	25384	S	C	all	pc	1321	3
23556	23570	0	15	dep_ex	23556	21563	25384	S	C	all	pc	1322	3
23557	23571	0	15	dep_ex	23557	21563	25384	S	C	all	pc	1323	3
23558	23572	0	15	dep_ex	23558	21563	25384	S	C	all	pc	1324	3
23559	23573	0	15	dep_ex	23559	21563	25384	S	C	all	pc	1325	3
23560	23574	0	15	dep_ex	23560	21563	25384	S	C	all	pc	1326	3
23561	23575	0	15	dep_ex	23561	21563	25384	S	C	all	pc	1327	3
23562	23576	0	15	dep_ex	23562	21563	25384	S	C	all	pc	1328	3
23563	23577	0	15	dep_ex	23563	21563	25384	S	C	all	pc	1329	3
23564	23578	0	15	dep_ex	23564	21563	25384	S	C	all	pc	1330	3
23565	23579	0	15	dep_ex	23565	21563	25384	S	C	all	pc	1331	3
23566	23580	0	15	dep_ex	23566	21563	25384	S	C	all	pc	1332	3
23567	23581	0	15	dep_ex	23567	21563	25384	S	C	all	pc	1333	3
23568	23582	0	15	dep_ex	23568	21563	25384	S	C	all	pc	1334	3
23569	23583	0	15	dep_ex	23569	21563	25384	S	C	all	pc	1335	3
23570	23584	0	15	dep_ex	23570	21563	25384	S	C	all	pc	1336	3
23571	23585	0	15	dep_ex	23571	21563	25384	S	C	all	pc	1337	3
23572	23586	0	15	dep_ex	23572	21563	25384	S	C	all	pc	1338	3
23573	23587	0	15	dep_ex	23573	21563	25384	S	C	all	pc	1339	3
23574	23588	0	15	dep_ex	23574	21563	25384	S	C	all	pc	1340	3
23575	23589	0	15	dep_ex	23575	21563	25384	S	C	all	pc	1341	3
23576	23590	0	14	dep_ex	23576	21563	25384	S	C	all	pc	1342	3
23577	23591	0	13	dep_ex	23577	21563	25384	S	C	all	pc	1343	3
23578	23592	0	12	dep_ex	23578	21563	25384	S	C	all	pc	1344	3
23579	23593	0	11	dep_ex	23579	21563	25384	S	C	all	pc	1345	3
23580	23594	0	10	dep_ex	23580	21563	25384	S	C	all	pc	1346	3
23581	23595	0	9	dep_ex	23581	21563	25384	S	C	all	pc	1347	3
23582	23596	0	8	dep_ex	23582	21563	25384	S	C	all	pc	1348	3
23583	23597	0	7	dep_ex	23583	21563	25384	S	C	all	pc	1349	3
23584	23598	0	6	dep_ex	23584	21563	25384	S	C	all	pc	1350	3
23585	23599	0	5	dep_ex	23585	21563	25384	S	C	all	pc	1351	3
23586	23600	0	4	dep_ex	23586	21563	25384	S	C	all	pc	1352	3
23587	23601	0	3	dep_ex	23587	21563	25384	S	C	all	pc	1353	3
23588	23602	0	2	dep_ex	23588	21563	25384	S	C	all	pc	1354	3
23589	23603	0	1	dep_ex	23589	21563	25384	S	C	all	pc	1355	3
23835	23849	0	1	dep_ex	23835	21563	25384	S	C	all	pc	1356	3
23836	23850	0	2	dep_ex	23836	21563	25384	S	C	all	pc	1357	3
23837	23851	0	3	dep_ex	23837	21563	25384	S	C	all	pc	1358	3
23838	23852	0	4	dep_ex	23838	21563	25384	S	C	all	pc	1359	3
23839	23853	0	5	dep_ex	23839	21563	25384	S	C	all	pc	1360	3
23840	23854	0	6	dep_ex	23840	21563	25384	S	C	all	pc	1361	3
23841	23855	0	7	dep_ex	23841	21563	25384	S	C	all	pc	1362	3
23842	23856	0	8	dep_ex	23842	21563	25384	S	C	all	pc	1363	3
23843	23857	0	9	dep_ex	23843	21563	25384	S	C	all	pc	1364	3
23844	23858	0	10	dep_ex	23844	21563	25384	S	C	all	pc	1365	3
23845	23859	0	11	dep_ex	23845	21563	25384	S	C	all	pc	1366	3
23846	23860	0	12	dep_ex	23846	21563	25384	S	C	all	pc	1367	3
23847	23861	0	13	dep_ex	23847	21563	25384	S	C	all	pc	1368	3
23848	23862	0	14	dep_ex	23848	21563	25384	S	C	all	pc	1369	3
23849	23863	0	15	dep_ex	23849	21563	25384	S	C	all	pc	1370	3
23850	23864	0	15	dep_ex	23850	21563	25384	S	C	all	pc	1371	3
23851	23865	0	15	dep_ex	23851	21563	25384	S	C	all	pc	1372	3
23852	23866	0	15	dep_ex	23852	21563	25384	S	C	all	pc	1373	3
23853	23867	0	15	dep_ex	23853	21563	25384	S	C	all	pc	1374	3
23854	23868	0	15	dep_ex	23854	21563	25384	S	C	all	pc	1375	3
23855	23869	0	15	dep_ex	23855	21563	25384	S	C	all	pc	1376	3
23856	23870	0	15	dep_ex	23856	21563	25384	S	C	all	pc	1377	3
23857	23871	0	15	dep_ex	23857	21563	25384	S	C	all	pc	1378	3
23858	23872	0	15	dep_ex	23858	21563	25384	S	C	all	pc	1379	3
23859	23873	0	15	dep_ex	23859	21563	25384	S	C	all	pc	1380	3
23860	23874	0	15	dep_ex	23860	21563	25384	S	C	all	pc	1381	3
23861	23875	0	15	dep_ex	23861	21563	25384	S	C	all	pc	1382	3
23862	23876	0	15	dep_ex	23862	21563	25384	S	C	all	pc	1383	3
23863	23877	0	15	dep_ex	23863	21563	25384	S	C	all	pc	1384	3
23864	23878	0	15	dep_ex	23864	21563	25384	S	C	all	pc	1385	3
23865	23879	0	15	dep_ex	23865	21563	25384	S	C	all	pc	1386	3
23866	23880	0	15	dep_ex	23866	21563	25384	S	C	all	pc	1387	3
23867	23881	0	15	dep_ex	23867	21563	25384	S	C	all	pc	1388	3
23868	23882	0	15	dep_ex	23868	21563	25384	S	C	all	pc	1389	3
23869	23883	0	15	dep_ex	23869	21563	25384	S	C	all	pc	1390	3
23870	23884	0	15	dep_ex	23870	21563	25384	S	C	all	pc	1391	3
23871	23885	0	15	dep_ex	23871	21563	25384	S	C	all	pc	1392	3
23872	23886	0	15	dep_ex	23872	21563	25384	S	C	all	pc	1393	3
23873	23887	0	15	dep_ex	23873	21563	25384	S	C	all	pc	1394	3
23874	23888	0	15	dep_ex	23874	21563	25384	S	C	all	pc	1395	3
23875	23889	0	15	dep_ex	23875	21563	25384	S	C	all	pc	1396	3
23876	23890	0	15	dep_ex	23876	21563	25384	S	C	all	pc	1397	3
23877	23891	0	14	dep_ex	23877	21563	25384	S	C	all	pc	1398	3
23878	23892	0	13	dep_ex	23878	21563	25384	S	C	all	pc	1399	3
23879	23893	0	12	dep_ex	23879	21563	25384	S	C	all	pc	1400	3
23880	23894	0	11	dep_ex	23880	21563	25384	S	C	all	pc	1401	3
23881	23895	0	10	dep_ex	23881	21563	25384	S	C	all	pc	1402	3
23882	23896	0	9	dep_ex	23882	21563	25384	S	C	all	pc	1403	3
23883	23897	0	8	dep_ex	23883	21563	25384	S	C	all	pc	1404	3
23884	23898	0	7	dep_ex	23884	21563	25384	S	C	all	pc	1405	3
23885	23899	0	6	dep_ex	23885	21563	25384	S	C	all	pc	1406	3
23886	23900	0	5	dep_ex	23886	21563	25384	S	C	all	pc	1407	3
23887	23901	0	4	dep_ex	23887	21563	25384	S	C	all	pc	1408	3
23888	23902	0	3	dep_ex	23888	21563	25384	S	C	all	pc	1409	3
23889	23903	0	2	dep_ex	23889	21563	25384	S	C	all	pc	1410	3
23890	23904	0	1	dep_ex	23890	21563	25384	S	C	all	pc	1411	3
24157	24171	0	1	dep_ex	24157	21563	25384	S	C	all	pc	1412	3
24158	24172	0	2	dep_ex	24158	21563	25384	S	C	all	pc	1413	3
24159	24173	0	3	dep_ex	24159	21563	25384	S	C	all	pc	1414	3
24160	24174	0	4	dep_ex	24160	21563	25384	S	C	all	pc	1415	3
24161	24175	0	5	dep_ex	24161	21563	25384	S	C	all	pc	1416	3
24162	24176	0	6	dep_ex	24162	21563	25384	S	C	all	pc	1417	3
24163	24177	0	7	dep_ex	24163	21563	25384	S	C	all	pc	1418	3
24164	24178	0	8	dep_ex	24164	21563	25384	S	C	all	pc	1419	3
24165	24179	0	9	dep_ex	24165	21563	25384	S	C	all	pc	1420	3
24166	24180	0	10	dep_ex	24166	21563	25384	S	C	all	pc	1421	3
24167	24181	0	11	dep_ex	24167	21563	25384	S	C	all	pc	1422	3
24168	24182	0	12	dep_ex	24168	21563	25384	S	C	all	pc	1423	3
24169	24183	0	13	dep_ex	24169	21563	25384	S	C	all	pc	1424	3
24170	24184	0	14	dep_ex	24170	21563	25384	S	C	all	pc	1425	3
24171	24185	0	15	dep_ex	24171	21563	25384	S	C	all	pc	1426	3
24172	24186	0	15	dep_ex	24172	21563	25384	S	C	all	pc	1427	3
24173	24187	0	15	dep_ex	24173	21563	25384	S	C	all	pc	1428	3
24174	24188	0	15	dep_ex	24174	21563	25384	S	C	all	pc	1429	3
24175	24189	0	15	dep_ex	24175	21563	25384	S	C	all	pc	1430	3
24176	24190	0	15	dep_ex	24176	21563	25384	S	C	all	pc	1431	3
24177	24191	0	15	dep_ex	24177	21563	25384	S	C	all	pc	1432	3
24178	24192	0	15	dep_ex	24178	21563	25384	S	C	all	pc	1433	3
24179	24193	0	15	dep_ex	24179	21563	25384	S	C	all	pc	1434	3
24180	24194	0	15	dep_ex	24180	21563	25384	S	C	all	pc	1435	3
24181	24195	0	15	dep_ex	24181	21563	25384	S	C	all	pc	1436	3
24182	24196	0	15	dep_ex	24182	21563	25384	S	C	all	pc	1437	3
24183	24197	0	15	dep_ex	24183	21563	25384	S	C	all	pc	1438	3
24184	24198	0	15	dep_ex	24184	21563	25384	S	C	all	pc	1439	3
24185	24199	0	15	dep_ex	24185	21563	25384	S	C	all	pc	1440	3
24186	24200	0	15	dep_ex	24186	21563	25384	S	C	all	pc	1441	3
24187	24201	0	15	dep_ex	24187	21563	25384	S	C	all	pc	1442	3
24188	24202	0	15	dep_ex	24188	21563	25384	S	C	all	pc	1443	3
24189	24203	0	15	dep_ex	24189	21563	25384	S	C	all	pc	1444	3
24190	24204	0	15	dep_ex	24190	21563	25384	S	C	all	pc	1445	3
24191	24205	0	15	dep_ex	24191	21563	25384	S	C	all	pc	1446	3
24192	24206	0	15	dep_ex	24192	21563	25384	S	C	all	pc	1447	3
24193	24207	0	15	dep_ex	24193	21563	25384	S	C	all	pc	1448	3
24194	24208	0	15	dep_ex	24194	21563	25384	S	C	all	pc	1449	3
24195	24209	0	14	dep_ex	24195	21563	25384	S	C	all	pc	1450	3
24196	24210	0	13	dep_ex	24196	21563	25384	S	C	all	pc	1451	3
24197	24211	0	12	dep_ex	24197	21563	25384	S	C	all	pc	1452	3
24198	24212	0	11	dep_ex	24198	21563	25384	S	C	all	pc	1453	3
24199	24213	0	10	dep_ex	24199	21563	25384	S	C	all	pc	1454	3
24200	24214	0	9	dep_ex	24200	21563	25384	S	C	all	pc	1455	3
24201	24215	0	8	dep_ex	24201	21563	25384	S	C	all	pc	1456	3
24202	24216	0	7	dep_ex	24202	21563	25384	S	C	all	pc	1457	3
24203	24217	0	6	dep_ex	24203	21563	25384	S	C	all	pc	1458	3
24204	24218	0	5	dep_ex	24204	21563	25384	S	C	all	pc	1459	3
24205	24219	0	4	dep_ex	24205	21563	25384	S	C	all	pc	1460	3
24206	24220	0	3	dep_ex	24206	21563	25384	S	C	all	pc	1461	3
24207	24221	0	2	dep_ex	24207	21563	25384	S	C	all	pc	1462	3
24208	24222	0	1	dep_ex	24208	21563	25384	S	C	all	pc	1463	3
25082	25096	0	1	dep_ex	25082	21563	25384	S	C	all	pc	1464	3
25083	25097	0	2	dep_ex	25083	21563	25384	S	C	all	pc	1465	3
25084	25098	0	3	dep_ex	25084	21563	25384	S	C	all	pc	1466	3
25085	25099	0	4	dep_ex	25085	21563	25384	S	C	all	pc	1467	3
25086	25100	0	5	dep_ex	25086	21563	25384	S	C	all	pc	1468	3
25087	25101	0	6	dep_ex	25087	21563	25384	S	C	all	pc	1469	3
25088	25102	0	7	dep_ex	25088	21563	25384	S	C	all	pc	1470	3
25089	25103	0	7	dep_ex	25089	21563	25384	S	C	all	pc	1471	3
25090	25104	0	7	dep_ex	25090	21563	25384	S	C	all	pc	1472	3
25091	25105	0	7	dep_ex	25091	21563	25384	S	C	all	pc	1473	3
25092	25106	0	7	dep_ex	25092	21563	25384	S	C	all	pc	1474	3
25093	25107	0	7	dep_ex	25093	21563	25384	S	C	all	pc	1475	3
25094	25108	0	7	dep_ex	25094	21563	25384	S	C	all	pc	1476	3
25095	25109	0	7	dep_ex	25095	21563	25384	S	C	all	pc	1477	3
25096	25110	0	7	dep_ex	25096	21563	25384	S	C	all	pc	1478	3
25097	25111	0	6	dep_ex	25097	21563	25384	S	C	all	pc	1479	3
25098	25112	0	5	dep_ex	25098	21563	25384	S	C	all	pc	1480	3
25099	25113	0	4	dep_ex	25099	21563	25384	S	C	all	pc	1481	3
25100	25114	0	3	dep_ex	25100	21563	25384	S	C	all	pc	1482	3
25101	25115	0	2	dep_ex	25101	21563	25384	S	C	all	pc	1483	3
25102	25116	0	1	dep_ex	25102	21563	25384	S	C	all	pc	1484	3
26578	26592	0	1	dep_ex	26578	26523	27191	M	C	all	pc	1485	3
26579	26593	0	2	dep_ex	26579	26523	27191	M	C	all	pc	1486	3
26580	26594	0	3	dep_ex	26580	26523	27191	M	C	all	pc	1487	3
26581	26595	0	4	dep_ex	26581	26523	27191	M	C	all	pc	1488	3
26582	26596	0	5	dep_ex	26582	26523	27191	M	C	all	pc	1489	3
26583	26597	0	6	dep_ex	26583	26523	27191	M	C	all	pc	1490	3
26584	26598	0	7	dep_ex	26584	26523	27191	M	C	all	pc	1491	3
26585	26599	0	8	dep_ex	26585	26523	27191	M	C	all	pc	1492	3
26586	26600	0	9	dep_ex	26586	26523	27191	M	C	all	pc	1493	3
26587	26601	0	10	dep_ex	26587	26523	27191	M	C	all	pc	1494	3
26588	26602	0	11	dep_ex	26588	26523	27191	M	C	all	pc	1495	3
26589	26603	0	12	dep_ex	26589	26523	27191	M	C	all	pc	1496	3
26590	26604	0	13	dep_ex	26590	26523	27191	M	C	all	pc	1497	3
26591	26605	0	14	dep_ex	26591	26523	27191	M	C	all	pc	1498	3
26592	26606	0	15	dep_ex	26592	26523	27191	M	C	all	pc	1499	3
26593	26607	0	15	dep_ex	26593	26523	27191	M	C	all	pc	1500	3
26594	26608	0	15	dep_ex	26594	26523	27191	M	C	all	pc	1501	3
26595	26609	0	15	dep_ex	26595	26523	27191	M	C	all	pc	1502	3
26596	26610	0	15	dep_ex	26596	26523	27191	M	C	all	pc	1503	3
26597	26611	0	15	dep_ex	26597	26523	27191	M	C	all	pc	1504	3
26598	26612	0	15	dep_ex	26598	26523	27191	M	C	all	pc	1505	3
26599	26613	0	15	dep_ex	26599	26523	27191	M	C	all	pc	1506	3
26600	26614	0	15	dep_ex	26600	26523	27191	M	C	all	pc	1507	3
26601	26615	0	15	dep_ex	26601	26523	27191	M	C	all	pc	1508	3
26602	26616	0	15	dep_ex	26602	26523	27191	M	C	all	pc	1509	3
26603	26617	0	15	dep_ex	26603	26523	27191	M	C	all	pc	1510	3
26604	26618	0	15	dep_ex	26604	26523	27191	M	C	all	pc	1511	3
26605	26619	0	15	dep_ex	26605	26523	27191	M	C	all	pc	1512	3
26606	26620	0	15	dep_ex	26606	26523	27191	M	C	all	pc	1513	3
26607	26621	0	15	dep_ex	26607	26523	27191	M	C	all	pc	1514	3
26608	26622	0	15	dep_ex	26608	26523	27191	M	C	all	pc	1515	3
26609	26623	0	15	dep_ex	26609	26523	27191	M	C	all	pc	1516	3
26610	26624	0	15	dep_ex	26610	26523	27191	M	C	all	pc	1517	3
26611	26625	0	15	dep_ex	26611	26523	27191	M	C	all	pc	1518	3
26612	26626	0	15	dep_ex	26612	26523	27191	M	C	all	pc	1519	3
26613	26627	0	15	dep_ex	26613	26523	27191	M	C	all	pc	1520	3
26614	26628	0	15	dep_ex	26614	26523	27191	M	C	all	pc	1521	3
26615	26629	0	15	dep_ex	26615	26523	27191	M	C	all	pc	1522	3
26616	26630	0	15	dep_ex	26616	26523	27191	M	C	all	pc	1523	3
26617	26631	0	15	dep_ex	26617	26523	27191	M	C	all	pc	1524	3
26618	26632	0	15	dep_ex	26618	26523	27191	M	C	all	pc	1525	3
26619	26633	0	15	dep_ex	26619	26523	27191	M	C	all	pc	1526	3
26620	26634	0	15	dep_ex	26620	26523	27191	M	C	all	pc	1527	3
26621	26635	0	15	dep_ex	26621	26523	27191	M	C	all	pc	1528	3
26622	26636	0	14	dep_ex	26622	26523	27191	M	C	all	pc	1529	3
26623	26637	0	13	dep_ex	26623	26523	27191	M	C	all	pc	1530	3
26624	26638	0	12	dep_ex	26624	26523	27191	M	C	all	pc	1531	3
26625	26639	0	11	dep_ex	26625	26523	27191	M	C	all	pc	1532	3
26626	26640	0	10	dep_ex	26626	26523	27191	M	C	all	pc	1533	3
26627	26641	0	9	dep_ex	26627	26523	27191	M	C	all	pc	1534	3
26628	26642	0	8	dep_ex	26628	26523	27191	M	C	all	pc	1535	3
26629	26643	0	7	dep_ex	26629	26523	27191	M	C	all	pc	1536	3
26630	26644	0	6	dep_ex	26630	26523	27191	M	C	all	pc	1537	3
26631	26645	0	5	dep_ex	26631	26523	27191	M	C	all	pc	1538	3
26632	26646	0	4	dep_ex	26632	26523	27191	M	C	all	pc	1539	3
26633	26647	0	3	dep_ex	26633	26523	27191	M	C	all	pc	1540	3
26634	26648	0	2	dep_ex	26634	26523	27191	M	C	all	pc	1541	3
26635	26649	0	1	dep_ex	26635	26523	27191	M	C	all	pc	1542	3
27508	27522	0	1	dep_ex	27508	27394	27758	ORF7a	C	all	pc	1543	3
27509	27523	0	2	dep_ex	27509	27394	27758	ORF7a	C	all	pc	1544	3
27510	27524	0	2	dep_ex	27510	27394	27758	ORF7a	C	all	pc	1545	3
27511	27525	0	2	dep_ex	27511	27394	27758	ORF7a	C	all	pc	1546	3
27512	27526	0	2	dep_ex	27512	27394	27758	ORF7a	C	all	pc	1547	3
27513	27527	0	2	dep_ex	27513	27394	27758	ORF7a	C	all	pc	1548	3
27514	27528	0	2	dep_ex	27514	27394	27758	ORF7a	C	all	pc	1549	3
27515	27529	0	2	dep_ex	27515	27394	27758	ORF7a	C	all	pc	1550	3
27516	27530	0	2	dep_ex	27516	27394	27758	ORF7a	C	all	pc	1551	3
27517	27531	0	2	dep_ex	27517	27394	27758	ORF7a	C	all	pc	1552	3
27518	27532	0	2	dep_ex	27518	27394	27758	ORF7a	C	all	pc	1553	3
27519	27533	0	2	dep_ex	27519	27394	27758	ORF7a	C	all	pc	1554	3
27520	27534	0	2	dep_ex	27520	27394	27758	ORF7a	C	all	pc	1555	3
27521	27535	0	2	dep_ex	27521	27394	27758	ORF7a	C	all	pc	1556	3
27522	27536	0	2	dep_ex	27522	27394	27758	ORF7a	C	all	pc	1557	3
27523	27537	0	1	dep_ex	27523	27394	27758	ORF7a	C	all	pc	1558	3
27567	27581	0	1	dep_ex	27567	27394	27758	ORF7a	C	all	pc	1559	3
27568	27582	0	2	dep_ex	27568	27394	27758	ORF7a	C	all	pc	1560	3
27569	27583	0	3	dep_ex	27569	27394	27758	ORF7a	C	all	pc	1561	3
27570	27584	0	4	dep_ex	27570	27394	27758	ORF7a	C	all	pc	1562	3
27571	27585	0	5	dep_ex	27571	27394	27758	ORF7a	C	all	pc	1563	3
27572	27586	0	6	dep_ex	27572	27394	27758	ORF7a	C	all	pc	1564	3
27573	27587	0	7	dep_ex	27573	27394	27758	ORF7a	C	all	pc	1565	3
27574	27588	0	8	dep_ex	27574	27394	27758	ORF7a	C	all	pc	1566	3
27575	27589	0	9	dep_ex	27575	27394	27758	ORF7a	C	all	pc	1567	3
27576	27590	0	10	dep_ex	27576	27394	27758	ORF7a	C	all	pc	1568	3
27577	27591	0	11	dep_ex	27577	27394	27758	ORF7a	C	all	pc	1569	3
27578	27592	0	12	dep_ex	27578	27394	27758	ORF7a	C	all	pc	1570	3
27579	27593	0	13	dep_ex	27579	27394	27758	ORF7a	C	all	pc	1571	3
27580	27594	0	14	dep_ex	27580	27394	27758	ORF7a	C	all	pc	1572	3
27581	27595	0	15	dep_ex	27581	27394	27758	ORF7a	C	all	pc	1573	3
27582	27596	0	14	dep_ex	27582	27394	27758	ORF7a	C	all	pc	1574	3
27583	27597	0	13	dep_ex	27583	27394	27758	ORF7a	C	all	pc	1575	3
27584	27598	0	12	dep_ex	27584	27394	27758	ORF7a	C	all	pc	1576	3
27585	27599	0	11	dep_ex	27585	27394	27758	ORF7a	C	all	pc	1577	3
27586	27600	0	10	dep_ex	27586	27394	27758	ORF7a	C	all	pc	1578	3
27587	27601	0	9	dep_ex	27587	27394	27758	ORF7a	C	all	pc	1579	3
27588	27602	0	8	dep_ex	27588	27394	27758	ORF7a	C	all	pc	1580	3
27589	27603	0	7	dep_ex	27589	27394	27758	ORF7a	C	all	pc	1581	3
27590	27604	0	6	dep_ex	27590	27394	27758	ORF7a	C	all	pc	1582	3
27591	27605	0	5	dep_ex	27591	27394	27758	ORF7a	C	all	pc	1583	3
27592	27606	0	4	dep_ex	27592	27394	27758	ORF7a	C	all	pc	1584	3
27593	27607	0	3	dep_ex	27593	27394	27758	ORF7a	C	all	pc	1585	3
27594	27608	0	2	dep_ex	27594	27394	27758	ORF7a	C	all	pc	1586	3
27595	27609	0	1	dep_ex	27595	27394	27758	ORF7a	C	all	pc	1587	3
27879	27893	0	1	dep_ex	27879	27756	27887	ORF7b	C	all	pc	1588	3
27880	27894	0	2	dep_ex	27880	27756	27887	ORF7b	C	all	pc	1589	3
27881	27895	0	3	dep_ex	27881	27756	27887	ORF7b	C	all	pc	1590	3
27881	27895	0	3	dep_ex	27881	27894	28259	ORF8	C	all	pc	1591	3
27882	27896	0	4	dep_ex	27882	27756	27887	ORF7b	C	all	pc	1592	3
27882	27896	0	4	dep_ex	27882	27894	28259	ORF8	C	all	pc	1593	3
27883	27897	0	5	dep_ex	27883	27756	27887	ORF7b	C	all	pc	1594	3
27883	27897	0	5	dep_ex	27883	27894	28259	ORF8	C	all	pc	1595	3
27884	27898	0	5	dep_ex	27884	27756	27887	ORF7b	C	all	pc	1596	3
27884	27898	0	5	dep_ex	27884	27894	28259	ORF8	C	all	pc	1597	3
27885	27899	0	5	dep_ex	27885	27756	27887	ORF7b	C	all	pc	1598	3
27885	27899	0	5	dep_ex	27885	27894	28259	ORF8	C	all	pc	1599	3
27886	27900	0	5	dep_ex	27886	27756	27887	ORF7b	C	all	pc	1600	3
27886	27900	0	5	dep_ex	27886	27894	28259	ORF8	C	all	pc	1601	3
27887	27901	0	5	dep_ex	27887	27894	28259	ORF8	C	all	pc	1602	3
27888	27902	0	5	dep_ex	27888	27894	28259	ORF8	C	all	pc	1603	3
27889	27903	0	6	dep_ex	27889	27894	28259	ORF8	C	all	pc	1604	3
27890	27904	0	6	dep_ex	27890	27894	28259	ORF8	C	all	pc	1605	3
27891	27905	0	6	dep_ex	27891	27894	28259	ORF8	C	all	pc	1606	3
27892	27906	0	6	dep_ex	27892	27894	28259	ORF8	C	all	pc	1607	3
27893	27907	0	6	dep_ex	27893	27894	28259	ORF8	C	all	pc	1608	3
27894	27908	0	5	dep_ex	27894	27894	28259	ORF8	C	all	pc	1609	3
27895	27909	0	4	dep_ex	27895	27894	28259	ORF8	C	all	pc	1610	3
27896	27910	0	3	dep_ex	27896	27894	28259	ORF8	C	all	pc	1611	3
27897	27911	0	2	dep_ex	27897	27894	28259	ORF8	C	all	pc	1612	3
27898	27912	0	1	dep_ex	27898	27894	28259	ORF8	C	all	pc	1613	3
27899	27913	0	1	dep_ex	27899	27894	28259	ORF8	C	all	pc	1614	3
27900	27914	0	1	dep_ex	27900	27894	28259	ORF8	C	all	pc	1615	3
27901	27915	0	1	dep_ex	27901	27894	28259	ORF8	C	all	pc	1616	3
27902	27916	0	1	dep_ex	27902	27894	28259	ORF8	C	all	pc	1617	3
27903	27917	0	1	dep_ex	27903	27894	28259	ORF8	C	all	pc	1618	3
27997	28011	0	1	dep_ex	27997	27894	28259	ORF8	C	all	pc	1619	3
27998	28012	0	2	dep_ex	27998	27894	28259	ORF8	C	all	pc	1620	3
27999	28013	0	3	dep_ex	27999	27894	28259	ORF8	C	all	pc	1621	3
28000	28014	0	4	dep_ex	28000	27894	28259	ORF8	C	all	pc	1622	3
28001	28015	0	5	dep_ex	28001	27894	28259	ORF8	C	all	pc	1623	3
28002	28016	0	6	dep_ex	28002	27894	28259	ORF8	C	all	pc	1624	3
28003	28017	0	7	dep_ex	28003	27894	28259	ORF8	C	all	pc	1625	3
28004	28018	0	8	dep_ex	28004	27894	28259	ORF8	C	all	pc	1626	3
28005	28019	0	9	dep_ex	28005	27894	28259	ORF8	C	all	pc	1627	3
28006	28020	0	10	dep_ex	28006	27894	28259	ORF8	C	all	pc	1628	3
28007	28021	0	11	dep_ex	28007	27894	28259	ORF8	C	all	pc	1629	3
28008	28022	0	12	dep_ex	28008	27894	28259	ORF8	C	all	pc	1630	3
28009	28023	0	13	dep_ex	28009	27894	28259	ORF8	C	all	pc	1631	3
28010	28024	0	14	dep_ex	28010	27894	28259	ORF8	C	all	pc	1632	3
28011	28025	0	15	dep_ex	28011	27894	28259	ORF8	C	all	pc	1633	3
28012	28026	0	15	dep_ex	28012	27894	28259	ORF8	C	all	pc	1634	3
28013	28027	0	15	dep_ex	28013	27894	28259	ORF8	C	all	pc	1635	3
28014	28028	0	15	dep_ex	28014	27894	28259	ORF8	C	all	pc	1636	3
28015	28029	0	15	dep_ex	28015	27894	28259	ORF8	C	all	pc	1637	3
28016	28030	0	15	dep_ex	28016	27894	28259	ORF8	C	all	pc	1638	3
28017	28031	0	14	dep_ex	28017	27894	28259	ORF8	C	all	pc	1639	3
28018	28032	0	13	dep_ex	28018	27894	28259	ORF8	C	all	pc	1640	3
28019	28033	0	12	dep_ex	28019	27894	28259	ORF8	C	all	pc	1641	3
28020	28034	0	11	dep_ex	28020	27894	28259	ORF8	C	all	pc	1642	3
28021	28035	0	10	dep_ex	28021	27894	28259	ORF8	C	all	pc	1643	3
28022	28036	0	9	dep_ex	28022	27894	28259	ORF8	C	all	pc	1644	3
28023	28037	0	8	dep_ex	28023	27894	28259	ORF8	C	all	pc	1645	3
28024	28038	0	7	dep_ex	28024	27894	28259	ORF8	C	all	pc	1646	3
28025	28039	0	6	dep_ex	28025	27894	28259	ORF8	C	all	pc	1647	3
28026	28040	0	5	dep_ex	28026	27894	28259	ORF8	C	all	pc	1648	3
28027	28041	0	4	dep_ex	28027	27894	28259	ORF8	C	all	pc	1649	3
